name,description,price,location,url,page
iphone 13,Iphone 13 512G,"EGP 27,000
Negotiable","Agami, Alexandria•",https://www.dubizzle.com.eg/en/ad/iphone-13-512g-ID206035976.html,16
iphone 13,iphone 13 pro max,"EGP 40,000","Kafr Abdo, Alexandria•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID206035858.html,16
iphone 13,iphone 13 pro max,"EGP 43,000
Negotiable","Aswan City, Aswan•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID206035799.html,16
iphone 13,iphone 13 pro max 256g black,"EGP 34,500","Faisal, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-256g-black-ID206034951.html,16
iphone 13,iPhone 13,"EGP 27,500","Ismailia City, Ismailia•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206034881.html,16
iphone 13,iPhone 13,"EGP 25,000","Sharabeya, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206034816.html,16
iphone 13,iPhone 13 pro,"EGP 28,000","Al Ibrahimiyyah, Alexandria•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-ID206034522.html,16
iphone 13,IPhone 13,"EGP 27,000","10th District, 6th of October•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206034016.html,16
iphone 13,iphone 13,"EGP 29,000
Negotiable","Zarqa, Damietta•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206033432.html,16
iphone 13,iphone 13 pro 265 تلفون لقطه لسرعة البيع,"EGP 28,000
Negotiable","Miami, Alexandria•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-265-%D8%AA%D9%84%D9%81%D9%88%D9%86-%D9%84%D9%82%D8%B7%D9%87-%D9%84%D8%B3%D8%B1%D8%B9%D8%A9-%D8%A7%D9%84%D8%A8%D9%8A%D8%B9-ID206032872.html,16
iphone 13,Iphone 13 - 256gb,"EGP 18,500","Heliopolis, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-256gb-ID204347653.html,16
iphone 13,Iphone 13pro,"EGP 34,000
Negotiable","6th of October, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13pro-ID206031848.html,16
iphone 13,iphone 13 pro Max,"EGP 38,000","Gesr Al Suez, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID206031293.html,16
iphone 13,IPhone 13 Pro Max بطاريه 83,"EGP 27,500","Asyut City, Asyut•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-%D8%A8%D8%B7%D8%A7%D8%B1%D9%8A%D9%87-83-ID206030985.html,16
iphone 13,iphone 13 pro max 256 gb في نقره في الباغه لم تؤثر ع أداء الجهاز,"EGP 35,000","10th of Ramadan, Sharqia•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-256-gb-%D9%81%D9%8A-%D9%86%D9%82%D8%B1%D9%87-%D9%81%D9%8A-%D8%A7%D9%84%D8%A8%D8%A7%D8%BA%D9%87-%D9%84%D9%85-%D8%AA%D8%A4%D8%AB%D8%B1-%D8%B9-%D8%A3%D8%AF%D8%A7%D8%A1-%D8%A7%D9%84%D8%AC%D9%87%D8%A7%D8%B2-ID204496663.html,16
iphone 13,iphone 13للبيع,"EGP 19,000","Smoha, Alexandria•",https://www.dubizzle.com.eg/en/ad/iphone-13%D9%84%D9%84%D8%A8%D9%8A%D8%B9-ID206030362.html,16
iphone 13,iphone 13 used,"EGP 22,500
Negotiable","Shebin al-Koum, Monufia•",https://www.dubizzle.com.eg/en/ad/iphone-13-used-ID206029969.html,16
iphone 13,iPhone 13 pro 256 g for sale,"EGP 35,800","Smoha, Alexandria•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-256-g-for-sale-ID206029647.html,16
iphone 13,iphone 13 pro,"EGP 35,000","Seyouf, Alexandria•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-ID206029386.html,16
iphone 13,Iphone 13 pro 128 GB,"EGP 35,000
Negotiable","San Stefano, Alexandria•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-128-gb-ID206028889.html,16
iphone 13,Iphone 13 pro max 512gb,"EGP 42,000","Ain Shams, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-512gb-ID206028650.html,16
iphone 13,IPHONE 13pro max,"EGP 35,000","Ismailia City, Ismailia•",https://www.dubizzle.com.eg/en/ad/iphone-13pro-max-ID206027637.html,17
iphone 13,iphone 13 pro,"EGP 32,000","Giza District, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-ID206027115.html,17
iphone 13,iphone 13 pro max,"EGP 32,000","Bahtim, Qalyubia•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID203087509.html,17
iphone 13,iphone 13 للبيع,"EGP 26,500","6th of October, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-ID206026705.html,17
iphone 13,Iphone 13 pro max 256gb للبيع,"EGP 30,000","Nasr City, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-256gb-%D9%84%D9%84%D8%A8%D9%8A%D8%B9-ID206026343.html,17
iphone 13,Iphone 13,"EGP 26,500
Negotiable","6th of October, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206026082.html,17
iphone 13,iPhone 13 13 ايفون + iPhone 14 Plus,"EGP 16,000
Negotiable","Haram, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-13-%D8%A7%D9%8A%D9%81%D9%88%D9%86-iphone-14-plus-ID206025811.html,17
iphone 13,"iphone 13 promax , 2sim card , BT 79 , GB128","EGP 34,000","8th District, Nasr City•",https://www.dubizzle.com.eg/en/ad/iphone-13-promax-2sim-card-bt-79-gb128-ID206025257.html,17
iphone 13,iphone 13 pro max,"EGP 32,500","Ain Shams, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID206025242.html,17
iphone 13,iphone 13 pro used,"EGP 30,000","12th District, Sheikh Zayed•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-used-ID206025152.html,17
iphone 13,Iphone 13 128gb 97% battery,"EGP 27,000
Negotiable","New Cairo, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-128gb-97-battery-ID206024754.html,17
iphone 13,IPHONE 13 256,"EGP 21,500","Hurghada, Red Sea•",https://www.dubizzle.com.eg/en/ad/iphone-13-256-ID206024734.html,17
iphone 13,iphone 13 pro max 256 battery 78,"EGP 38,000","Raml Station, Alexandria•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-256-battery-78-ID206024613.html,17
iphone 13,iphone 13 for sale,"EGP 20,000","Haram, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-for-sale-ID206024342.html,17
iphone 13,iPhone 13pro max,"EGP 35,500","Rod al-Farag, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13pro-max-ID206023532.html,17
iphone 13,iPhone 13pro max128 giga,"EGP 35,500","Rod al-Farag, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13pro-max128-giga-ID206023508.html,17
iphone 13,iPhone 13ايفون١٣,"EGP 22,000","Ismailia City, Ismailia•",https://www.dubizzle.com.eg/en/ad/iphone-13%D8%A7%D9%8A%D9%81%D9%88%D9%86%D9%A1%D9%A3-ID206023468.html,17
iphone 13,iPhone 13 Pro,"EGP 30,000","Obour City, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-ID205703548.html,17
iphone 13,iphone 13 pro max 256 وتر بروف,"EGP 40,500","Azarita, Alexandria•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-256-%D9%88%D8%AA%D8%B1-%D8%A8%D8%B1%D9%88%D9%81-ID206022021.html,17
iphone 13,Iphone13 128g,"EGP 24,500
Negotiable","Smoha, Alexandria•",https://www.dubizzle.com.eg/en/ad/iphone13-128g-ID206021334.html,17
iphone 13,IPhone 13 128 Gb 100%battery,"EGP 25,000
Negotiable","Rehab City Compound, New Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-128-gb-100battery-ID206021299.html,17
iphone 13,iphone 13 pro,"EGP 28,000
Negotiable","Zezenia, Alexandria•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-ID206021220.html,17
iphone 13,iphone 13 pro,"EGP 32,000","Sadat, Monufia•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-ID205731293.html,17
iphone 13,iPhone 13 for sale,"EGP 22,500","Moneeb, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-for-sale-ID206020464.html,17
iphone 13,iphone 13 brand new,"EGP 33,500","Cairo University, Giza District•",https://www.dubizzle.com.eg/en/ad/iphone-13-brand-new-ID206020318.html,17
iphone 13,"iPhone 13 pro max graphite, 256 g","EGP 38,000","Al Waha City, Nasr City•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-graphite-256-g-ID206010297.html,17
iphone 13,iPhone 13 —128 —91%Battery—-بحاله ممتازة,"EGP 28,500
Negotiable","Maadi, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-128-91battery-%D8%A8%D8%AD%D8%A7%D9%84%D9%87-%D9%85%D9%85%D8%AA%D8%A7%D8%B2%D8%A9-ID206019600.html,17
iphone 13,Iphone 13 promax,"EGP 39,000","New Assiut, Asyut•",https://www.dubizzle.com.eg/en/ad/iphone-13-promax-ID205735065.html,17
iphone 13,iphone 13 pro max,"EGP 37,500","Tanta, Gharbia•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID206018933.html,17
iphone 13,iPhone 13 Pro Max,"EGP 35,000
Negotiable","Markaz Sohag, Sohag•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID201619458.html,17
iphone 13,iphone 13 mini like nww,"EGP 20,000","Obour City, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-mini-like-nww-ID206017727.html,17
iphone 13,IPhone 13 128,"EGP 20,000","Smoha, Alexandria•",https://www.dubizzle.com.eg/en/ad/iphone-13-128-ID205953727.html,17
iphone 13,iPhone 13,"EGP 25,000
Negotiable","PX Palm Hills, 6th of October•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206017129.html,17
iphone 13,iphone 13,"EGP 19,000","Belqas, Dakahlia•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206015818.html,17
iphone 13,iphone 13 128,"EGP 20,000
Negotiable","Faisal, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-128-ID206015676.html,17
iphone 13,iPhone 13 pro,"EGP 30,000
Negotiable","Hurghada, Red Sea•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-ID205422833.html,17
iphone 13,iPhone 13 pro max,"EGP 36,500","Tanta, Gharbia•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID206015168.html,17
iphone 13,iPhone 13 Pro – 256GB لقطه مش هيتكرر,"EGP 33,000
Negotiable","Heliopolis, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-256gb-%D9%84%D9%82%D8%B7%D9%87-%D9%85%D8%B4-%D9%87%D9%8A%D8%AA%D9%83%D8%B1%D8%B1-ID206014511.html,17
iphone 13,Iphone 13 Pro Max,"EGP 28,000","Faisal, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID206014244.html,17
iphone 13,Iphone 13 promax,"EGP 31,000","Arbaeen, Suez•",https://www.dubizzle.com.eg/en/ad/iphone-13-promax-ID206013919.html,17
iphone 13,iphone 13,"EGP 17,500","Rod al-Farag, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID205720965.html,17
iphone 13,iPhone 13 Pro Max 256GB,"EGP 36,000
Negotiable","Borg al-Arab, Alexandria•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-256gb-ID206013596.html,17
iphone 13,مطلوب IPhone 13,"EGP 17,000","Mansura, Dakahlia•",https://www.dubizzle.com.eg/en/ad/%D9%85%D8%B7%D9%84%D9%88%D8%A8-iphone-13-ID206013479.html,17
iphone 13,"iPhone 13 Pro, 128 GB, 80% battery","EGP 35,000
Negotiable","San Stefano, Alexandria•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-128-gb-80-battery-ID206013138.html,17
iphone 13,iphone 13 pro green,"EGP 31,000
Negotiable","Sheikh Zayed, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-green-ID205722446.html,17
iphone 13,IPhone 13 Pro Max 256GB,"EGP 39,000","Degla, Maadi•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-256gb-ID206012880.html,18
iphone 13,iphone 13,"EGP 21,000","New Beni Suef, Beni Suef•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206012350.html,18
iphone 13,iphone 13 100% مستعمل,"EGP 21,000","New Beni Suef, Beni Suef•",https://www.dubizzle.com.eg/en/ad/iphone-13-100-%D9%85%D8%B3%D8%AA%D8%B9%D9%85%D9%84-ID206012321.html,18
iphone 13,iPhone 13 pro,"EGP 34,000","Salam City, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-ID206012094.html,18
iphone 13,iPhone 13,"EGP 22,000","Moharam Bik, Alexandria•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206011907.html,18
iphone 13,iphone 13 pro ma,"EGP 34,500
Negotiable","Obour City, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-ma-ID206011905.html,18
iphone 13,iPhone 13,"EGP 22,000
Negotiable","Minya City, Minya•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206011839.html,18
iphone 13,iPhone 13 pro,"EGP 33,000","Salam City, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-ID206011373.html,18
iphone 13,iPhone 13 for sell,"EGP 23,000","Smoha, Alexandria•",https://www.dubizzle.com.eg/en/ad/iphone-13-for-sell-ID206011359.html,18
iphone 13,iPhone 13 Pro Blue 128 GB 86% ايفون بالعلبه والكابل بدون ضريبه بطاريه,"EGP 34,500","Nasr City, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-blue-128-gb-86-%D8%A7%D9%8A%D9%81%D9%88%D9%86-%D8%A8%D8%A7%D9%84%D8%B9%D9%84%D8%A8%D9%87-%D9%88%D8%A7%D9%84%D9%83%D8%A7%D8%A8%D9%84-%D8%A8%D8%AF%D9%88%D9%86-%D8%B6%D8%B1%D9%8A%D8%A8%D9%87-%D8%A8%D8%B7%D8%A7%D8%B1%D9%8A%D9%87-ID201166085.html,18
iphone 13,iPhone 13 عادي,"EGP 29,200","10th of Ramadan, Sharqia•",https://www.dubizzle.com.eg/en/ad/iphone-13-%D8%B9%D8%A7%D8%AF%D9%8A-ID206009298.html,18
iphone 13,iPhone 13 pro max 256G,"EGP 33,000","6th of October, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-256g-ID206009125.html,18
iphone 13,iphone 13 128,"EGP 26,000","15 May City, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-128-ID206007572.html,18
iphone 13,iPhone 13,"EGP 17,500","Rod al-Farag, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID205372655.html,18
iphone 13,iphone 13 pro max 85% battery,"EGP 42,000","5th District, Sheikh Zayed•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-85-battery-ID206006093.html,18
iphone 13,iPhone 13 Pro Max 256 G5,"EGP 40,000","Mansura, Dakahlia•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-256-g5-ID206006004.html,18
iphone 13,iPhone 13 – 128GB,"EGP 28,000","Etlalah, Abasiya•",https://www.dubizzle.com.eg/en/ad/iphone-13-128gb-ID206005411.html,18
iphone 13,iPhone 13 Pro Max 256g,"EGP 35,500","Ismailia City, Ismailia•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-256g-ID206005063.html,18
iphone 13,Iphone 13 256 متبرشم,"EGP 32,500","Tersa, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-256-%D9%85%D8%AA%D8%A8%D8%B1%D8%B4%D9%85-ID206004571.html,18
iphone 13,iphone13,"EGP 23,000
Negotiable","Helwan, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone13-ID205954687.html,18
iphone 13,iPhone 13,"EGP 23,000
Negotiable","Zamalek, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID202476626.html,18
iphone 13,iPhone 13pro max,"EGP 29,000","Mohandessin, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13pro-max-ID206003385.html,18
iphone 13,iPhone 13,"EGP 19,000","Arbaeen, Suez•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206002927.html,18
iphone 13,iPhone 13 Pro أخضر – 128 جيجا – بحالة ممتاز,"EGP 33,000","Agouza, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-%D8%A3%D8%AE%D8%B6%D8%B1-128-%D8%AC%D9%8A%D8%AC%D8%A7-%D8%A8%D8%AD%D8%A7%D9%84%D8%A9-%D9%85%D9%85%D8%AA%D8%A7%D8%B2-ID206002823.html,18
iphone 13,iPhone 13 Pro Max,"EGP 35,500
Negotiable","10th of Ramadan, Sharqia•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID206002718.html,18
iphone 13,iPhone 13 Pro Max شراء من تريد لاين الكويت البطارية ٩٩٪؜ بدون ضريبة,"EGP 45,000","Mohandessin, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-%D8%B4%D8%B1%D8%A7%D8%A1-%D9%85%D9%86-%D8%AA%D8%B1%D9%8A%D8%AF-%D9%84%D8%A7%D9%8A%D9%86-%D8%A7%D9%84%D9%83%D9%88%D9%8A%D8%AA-%D8%A7%D9%84%D8%A8%D8%B7%D8%A7%D8%B1%D9%8A%D8%A9-%D9%A9%D9%A9-%D8%A8%D8%AF%D9%88%D9%86-%D8%B6%D8%B1%D9%8A%D8%A8%D8%A9-ID206002235.html,18
iphone 13,iphone 13,"EGP 23,800","Tanta, Gharbia•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID206001663.html,18
iphone 13,Iphone 13 mini,"EGP 18,000
Negotiable","Giza District, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-mini-ID206001173.html,18
iphone 13,Iphone 13 for sale,"EGP 27,000","El Maadi, Maadi•",https://www.dubizzle.com.eg/en/ad/iphone-13-for-sale-ID206000956.html,18
iphone 13,iphone 13 بالكرتونة,"EGP 21,800","Tal al-Kebeer, Ismailia•",https://www.dubizzle.com.eg/en/ad/iphone-13-%D8%A8%D8%A7%D9%84%D9%83%D8%B1%D8%AA%D9%88%D9%86%D8%A9-ID205999611.html,18
iphone 13,Iphone13,"EGP 23,000","Nasr City, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone13-ID205999246.html,18
iphone 13,iphone 13 pro 256g zerooooo,"EGP 33,000","New Cairo, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-256g-zerooooo-ID205999029.html,18
iphone 13,iphone 13 pro max,"EGP 40,000
Negotiable","Maadi, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID205998483.html,18
iphone 13,iPhone 13promax,"EGP 32,500
Negotiable","Shubra, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13promax-ID200855207.html,18
iphone 13,Iphone13bro max,"EGP 38,500","Gesr Al Suez, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone13bro-max-ID205998205.html,18
iphone 13,iPhone 13 pro max,"EGP 35,000","Sheikh Zayed, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID205998174.html,18
iphone 13,iphone 13 pro 128GB battery 84%,"EGP 33,000
Negotiable","Victoria, Alexandria•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-128gb-battery-84-ID205997751.html,18
iphone 13,iPhone 13 Pro Max,"EGP 36,000","Mit Ghamr, Dakahlia•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID205997503.html,18
iphone 13,iPhone 13,"EGP 23,000","Beit Al Watan, New Damietta•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID205697526.html,18
iphone 13,Apple iphone 13 Pro Max,"EGP 35,000","New Damietta, Damietta•",https://www.dubizzle.com.eg/en/ad/apple-iphone-13-pro-max-ID205996952.html,18
iphone 13,iphone 13 128g 6ram,"EGP 18,500
Negotiable","Koum al-Dikka, Alexandria•",https://www.dubizzle.com.eg/en/ad/iphone-13-128g-6ram-ID205996606.html,18
iphone 13,iphone 13 pro max 256gb,"EGP 34,000","Hadayeq El Zeitoun, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-256gb-ID205996592.html,18
iphone 13,iPhone 13,"EGP 22,000","Aswan City, Aswan•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID205996412.html,18
iphone 13,iphone 13 pro max,"EGP 38,000","Kafr al-Sheikh City, Kafr al-Sheikh•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID205996091.html,18
iphone 13,iphone 13 pro max,"EGP 27,000","New Cairo, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID205995921.html,18
iphone 13,iphone 13 pro,"EGP 35,000","Haram, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-ID205995755.html,19
iphone 13,(01140436693 )مفهيش علبه مبايعه في القسم (iPhone 13 Pro Max 128),"EGP 35,000","Mohandessin, Giza•",https://www.dubizzle.com.eg/en/ad/01140436693-%D9%85%D9%81%D9%87%D9%8A%D8%B4-%D8%B9%D9%84%D8%A8%D9%87-%D9%85%D8%A8%D8%A7%D9%8A%D8%B9%D9%87-%D9%81%D9%8A-%D8%A7%D9%84%D9%82%D8%B3%D9%85-iphone-13-pro-max-128-ID205995489.html,19
iphone 13,iPhone 13,"EGP 18,500","Mansura, Dakahlia•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID205577626.html,19
iphone 13,iPhone 13,"EGP 30,000","Faisal, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID205994575.html,19
iphone 13,iPhone 13 Pro,"EGP 34,000","Al Hadaba Al Wosta, Mokattam•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-ID205994306.html,19
iphone 13,ايفون 13 جديد - iphone 13 new,"EGP 31,000","5th Settlement, New Cairo•",https://www.dubizzle.com.eg/en/ad/%D8%A7%D9%8A%D9%81%D9%88%D9%86-13-%D8%AC%D8%AF%D9%8A%D8%AF-iphone-13-new-ID205994058.html,19
iphone 13,iPhone 13 Pro,"EGP 25,000","Haram, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-ID205993518.html,19
iphone 13,iphone 13 pro max,"EGP 40,000","Tanta, Gharbia•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID205708169.html,19
iphone 13,للبيع iPhone 13,"EGP 18,500","Faqous, Sharqia•",https://www.dubizzle.com.eg/en/ad/%D9%84%D9%84%D8%A8%D9%8A%D8%B9-iphone-13-ID205992933.html,19
iphone 13,iphone 13,"EGP 17,500
Negotiable","New Cairo, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID205992024.html,19
iphone 13,iphone 13,"EGP 29,000","10th of Ramadan, Sharqia•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID205992016.html,19
iphone 13,Iphone 13 pro max 256,"EGP 45,000","New Cairo, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-256-ID205991985.html,19
iphone 13,iPhone 13 256gb,"EGP 28,000","El Maadi, Maadi•",https://www.dubizzle.com.eg/en/ad/iphone-13-256gb-ID205991621.html,19
iphone 13,Iphone 13 128 gb midnight,"EGP 24,000","Nasr City, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-128-gb-midnight-ID196097894.html,19
iphone 13,Iphone 13 pro max new condition,"EGP 38,000","Rehab City Compound, New Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-new-condition-ID205702836.html,19
iphone 13,iPhone 13,"EGP 22,000","Degla Palms Compound, 6th of October•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID205990521.html,19
iphone 13,معفي نهائي من الضريبة iphone 13.128GBجديد بضمان عام (شرق اوسط),"EGP 29,500","Masr al-Kadema, Cairo•",https://www.dubizzle.com.eg/en/ad/%D9%85%D8%B9%D9%81%D9%8A-%D9%86%D9%87%D8%A7%D8%A6%D9%8A-%D9%85%D9%86-%D8%A7%D9%84%D8%B6%D8%B1%D9%8A%D8%A8%D8%A9-iphone-13128gb%D8%AC%D8%AF%D9%8A%D8%AF-%D8%A8%D8%B6%D9%85%D8%A7%D9%86-%D8%B9%D8%A7%D9%85-%D8%B4%D8%B1%D9%82-%D8%A7%D9%88%D8%B3%D8%B7-ID204462172.html,19
iphone 13,iPhone 13 128GB - كسر زيرو بحالة الجديد,"EGP 17,500","El Maadi, Maadi•",https://www.dubizzle.com.eg/en/ad/iphone-13-128gb-%D9%83%D8%B3%D8%B1-%D8%B2%D9%8A%D8%B1%D9%88-%D8%A8%D8%AD%D8%A7%D9%84%D8%A9-%D8%A7%D9%84%D8%AC%D8%AF%D9%8A%D8%AF-ID203665061.html,19
iphone 13,iPhone 13,"EGP 24,500","Obour City, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID205989341.html,19
iphone 13,Apple iPhone 13 - 128GB - Face ID - Midnight,"EGP 26,500","5th Settlement, New Cairo•",https://www.dubizzle.com.eg/en/ad/apple-iphone-13-128gb-face-id-midnight-ID205988966.html,19
iphone 13,iPhone 13,"EGP 25,500","West Somid, 6th of October•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID205988569.html,19
iphone 13,iphone 13 pro,"EGP 27,500","Tanta, Gharbia•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-ID205987898.html,19
iphone 13,iPhone 13 128GB بحالة ممتازة,"EGP 22,000","Sheraton, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-128gb-%D8%A8%D8%AD%D8%A7%D9%84%D8%A9-%D9%85%D9%85%D8%AA%D8%A7%D8%B2%D8%A9-ID205987071.html,19
iphone 13,iphone 13 pro,"EGP 32,000
Negotiable","Haram, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-ID205986898.html,19
iphone 13,iphone 13 pro max 256gb,"EGP 35,000","Hadayeq El Zeitoun, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-256gb-ID205986600.html,19
iphone 13,Iphone 13,"EGP 19,500","Nasr City, Cairo•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID205985004.html,19
iphone 13,iPhone 13 pro max,"EGP 29,000","Agouza, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID205984399.html,19
iphone 13,iphone 13 pro,"EGP 38,500","Hadayek al-Ahram, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-ID205984211.html,19
iphone 13,iPhone 13,"EGP 22,000","Mansura, Dakahlia•",https://www.dubizzle.com.eg/en/ad/iphone-13-ID205983912.html,19
iphone 13,iPhone 13 Pro Max like new,"EGP 39,000
Negotiable","Luxor City, Luxor•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-like-new-ID205983781.html,19
iphone 13,iPhone 13 used,"EGP 23,000","Berket al-Sabaa, Monufia•",https://www.dubizzle.com.eg/en/ad/iphone-13-used-ID205983642.html,19
iphone 13,iphone 13 عادي,"EGP 19,000","Maryotaya, Giza•",https://www.dubizzle.com.eg/en/ad/iphone-13-%D8%B9%D8%A7%D8%AF%D9%8A-ID205983475.html,19
iphone 13,iPhone 13 Pro Max,"EGP 28,000","Baltim, Kafr al-Sheikh•",https://www.dubizzle.com.eg/en/ad/iphone-13-pro-max-ID205983282.html,19
